SessionID,UserID,Platform,SessionDuration,PagesVisited,PurchaseMade,SessionStartTime
435,2915,MobileApp,2100.46,4.0,0,2021-06-01 07:14:00
436,2871,Website,,,1,2021-06-01 07:15:00
437,2984,MobileApp,226.89,4.0,0,2021-06-01 07:16:00
438,2704,MobileApp,1037.45,3.0,1,2021-06-01 07:17:00
439,269,Website,712.1,7.0,0,2021-06-01 07:18:00
440,370,Website,833.56,4.0,1,2021-06-01 07:19:00
441,636,MobileApp,,,1,2021-06-01 07:20:00
442,1130,MobileApp,987.5,2.0,1,2021-06-01 07:21:00
443,1694,Website,666.48,5.0,0,2021-06-01 07:22:00
444,1683,MobileApp,,,1,2021-06-01 07:23:00
445,657,Website,641.49,3.0,1,2021-06-01 07:24:00
446,120,Website,547.9,6.0,0,2021-06-01 07:25:00
447,831,MobileApp,202.14,4.0,1,2021-06-01 07:26:00
448,1811,Website,309.15,7.0,0,2021-06-01 07:27:00
449,1082,Website,868.28,7.0,0,2021-06-01 07:28:00
450,1975,Website,463.75,4.0,0,2021-06-01 07:29:00
451,1370,MobileApp,1105.88,4.0,1,2021-06-01 07:30:00
452,741,Website,252.69,4.0,0,2021-06-01 07:31:00
453,117,MobileApp,,,0,2021-06-01 07:32:00
454,1854,Website,171.08,6.0,0,2021-06-01 07:33:00
455,2839,MobileApp,270.42,5.0,0,2021-06-01 07:34:00
456,1151,Website,1171.23,2.0,0,2021-06-01 07:35:00
457,1932,MobileApp,658.17,4.0,1,2021-06-01 07:36:00
458,1013,MobileApp,782.49,7.0,0,2021-06-01 07:37:00
459,1665,Website,407.5,5.0,0,2021-06-01 07:38:00
460,1082,Website,71.23,6.0,1,2021-06-01 07:39:00
461,634,Website,1017.79,6.0,0,2021-06-01 07:40:00
462,513,Website,500.49,2.0,0,2021-06-01 07:41:00
463,2850,Website,340.32,5.0,0,2021-06-01 07:42:00
464,1120,MobileApp,174.18,5.0,0,2021-06-01 07:43:00
465,1142,MobileApp,149.47,2.0,0,2021-06-01 07:44:00
466,560,Website,728.63,9.0,0,2021-06-01 07:45:00
467,488,Website,446.52,3.0,0,2021-06-01 07:46:00
468,897,Website,767.19,6.0,0,2021-06-01 07:47:00
469,1213,Website,1162.26,4.0,0,2021-06-01 07:48:00
470,704,MobileApp,606.05,8.0,1,2021-06-01 07:49:00
471,1471,MobileApp,397.28,5.0,1,2021-06-01 07:50:00
472,581,Website,216.04,0.0,1,2021-06-01 07:51:00
473,2838,Website,77.91,7.0,1,2021-06-01 07:52:00
474,2909,MobileApp,452.7,5.0,0,2021-06-01 07:53:00
475,2295,Website,590.05,4.0,0,2021-06-01 07:54:00
476,154,Website,438.52,5.0,1,2021-06-01 07:55:00
477,1680,MobileApp,1547.48,7.0,0,2021-06-01 07:56:00
478,997,MobileApp,512.27,4.0,1,2021-06-01 07:57:00
479,2745,Website,375.96,8.0,0,2021-06-01 07:58:00
480,1244,MobileApp,505.96,6.0,1,2021-06-01 07:59:00
481,1093,Website,306.75,8.0,0,2021-06-01 08:00:00
482,1009,MobileApp,135.95,9.0,0,2021-06-01 08:01:00
483,2142,Website,750.39,11.0,1,2021-06-01 08:02:00
484,1774,MobileApp,487.19,6.0,0,2021-06-01 08:03:00
485,958,MobileApp,113.0,9.0,0,2021-06-01 08:04:00
486,453,Website,635.55,5.0,0,2021-06-01 08:05:00
487,1228,MobileApp,529.98,7.0,0,2021-06-01 08:06:00
488,2960,MobileApp,718.55,3.0,1,2021-06-01 08:07:00
489,2266,Website,164.94,0.0,0,2021-06-01 08:08:00
490,2522,MobileApp,208.44,3.0,1,2021-06-01 08:09:00
491,2480,MobileApp,436.17,8.0,0,2021-06-01 08:10:00
492,2389,MobileApp,462.84,7.0,0,2021-06-01 08:11:00
493,551,Website,450.87,1.0,0,2021-06-01 08:12:00
494,1636,Website,499.88,1.0,1,2021-06-01 08:13:00
495,1313,Website,296.66,3.0,1,2021-06-01 08:14:00
496,1758,Website,,,0,2021-06-01 08:15:00
497,357,MobileApp,678.89,3.0,0,2021-06-01 08:16:00
498,2071,Website,550.04,4.0,0,2021-06-01 08:17:00
499,1786,Website,361.44,5.0,0,2021-06-01 08:18:00
500,2570,Website,732.72,5.0,0,2021-06-01 08:19:00
501,1782,Website,845.34,3.0,1,2021-06-01 08:20:00
502,2850,MobileApp,869.68,6.0,0,2021-06-01 08:21:00
503,2810,MobileApp,175.35,7.0,1,2021-06-01 08:22:00
504,2490,Website,680.14,3.0,0,2021-06-01 08:23:00
505,1632,Website,113.87,3.0,0,2021-06-01 08:24:00
506,2817,Website,711.29,3.0,1,2021-06-01 08:25:00
507,1016,Website,658.7,5.0,0,2021-06-01 08:26:00
508,1349,Website,664.62,5.0,0,2021-06-01 08:27:00
509,516,MobileApp,518.66,8.0,0,2021-06-01 08:28:00
510,2840,Website,451.34,3.0,0,2021-06-01 08:29:00
511,336,MobileApp,450.44,6.0,0,2021-06-01 08:30:00
512,1783,Website,481.83,5.0,0,2021-06-01 08:31:00
513,2306,Website,568.67,5.0,0,2021-06-01 08:32:00
514,497,MobileApp,306.96,6.0,0,2021-06-01 08:33:00
515,896,MobileApp,474.05,9.0,0,2021-06-01 08:34:00
516,2208,MobileApp,552.58,3.0,0,2021-06-01 08:35:00
517,852,MobileApp,1238.3,4.0,0,2021-06-01 08:36:00
518,1688,Website,1123.12,3.0,0,2021-06-01 08:37:00
519,1932,MobileApp,268.47,7.0,1,2021-06-01 08:38:00
520,2738,Website,,,1,2021-06-01 08:39:00
521,2428,MobileApp,735.66,3.0,0,2021-06-01 08:40:00
522,1569,Website,55.81,3.0,0,2021-06-01 08:41:00
523,957,Website,799.46,4.0,0,2021-06-01 08:42:00
524,2739,MobileApp,223.86,3.0,0,2021-06-01 08:43:00
525,1637,Website,,,0,2021-06-01 08:44:00
526,1292,Website,938.38,4.0,0,2021-06-01 08:45:00
527,1441,Website,333.13,13.0,1,2021-06-01 08:46:00
528,1192,MobileApp,431.6,8.0,0,2021-06-01 08:47:00
529,1067,MobileApp,1085.06,3.0,0,2021-06-01 08:48:00
530,285,MobileApp,155.73,7.0,0,2021-06-01 08:49:00
531,2445,MobileApp,1287.19,5.0,0,2021-06-01 08:50:00
532,12,MobileApp,942.18,0.0,1,2021-06-01 08:51:00
533,1631,Website,623.43,5.0,1,2021-06-01 08:52:00
534,2547,Website,168.94,7.0,0,2021-06-01 08:53:00
535,754,MobileApp,190.16,12.0,0,2021-06-01 08:54:00
536,2083,Website,,,0,2021-06-01 08:55:00
537,2775,Website,467.51,0.0,0,2021-06-01 08:56:00
538,2897,Website,575.38,10.0,0,2021-06-01 08:57:00
539,90,MobileApp,506.72,6.0,0,2021-06-01 08:58:00
540,776,Website,563.4,3.0,0,2021-06-01 08:59:00
541,2653,MobileApp,1713.07,3.0,1,2021-06-01 09:00:00
542,1626,MobileApp,88.08,5.0,0,2021-06-01 09:01:00
543,418,MobileApp,536.71,5.0,1,2021-06-01 09:02:00
544,115,,62.55,4.0,1,2021-06-01 09:03:00
545,617,Website,591.94,3.0,0,2021-06-01 09:04:00
546,826,MobileApp,705.94,8.0,0,2021-06-01 09:05:00
547,1650,MobileApp,623.89,6.0,0,2021-06-01 09:06:00
548,1517,MobileApp,475.94,7.0,0,2021-06-01 09:07:00
549,413,MobileApp,34.71,9.0,0,2021-06-01 09:08:00
550,729,Website,,,0,2021-06-01 09:09:00
551,2809,MobileApp,34.29,6.0,0,2021-06-01 09:10:00
552,676,Website,1124.67,5.0,0,2021-06-01 09:11:00
553,1893,,,,0,2021-06-01 09:12:00
554,2505,MobileApp,456.01,5.0,0,2021-06-01 09:13:00
555,2968,MobileApp,666.22,4.0,0,2021-06-01 09:14:00
556,2240,MobileApp,623.38,9.0,0,2021-06-01 09:15:00
557,2787,Website,119.01,5.0,0,2021-06-01 09:16:00
558,1123,Website,123.49,7.0,0,2021-06-01 09:17:00
559,1572,MobileApp,1580.05,5.0,0,2021-06-01 09:18:00
560,978,Website,492.15,4.0,0,2021-06-01 09:19:00
561,1009,Website,49.41,7.0,0,2021-06-01 09:20:00
562,2144,MobileApp,199.83,3.0,0,2021-06-01 09:21:00
563,1688,Website,950.26,4.0,1,2021-06-01 09:22:00
564,2711,MobileApp,140.56,5.0,0,2021-06-01 09:23:00
565,37,Website,694.18,3.0,1,2021-06-01 09:24:00
566,1549,MobileApp,509.18,5.0,1,2021-06-01 09:25:00
567,2327,MobileApp,522.52,4.0,0,2021-06-01 09:26:00
568,2265,Website,478.48,2.0,0,2021-06-01 09:27:00
569,2915,Website,551.48,4.0,0,2021-06-01 09:28:00
570,873,Website,223.15,6.0,0,2021-06-01 09:29:00
571,1822,MobileApp,1618.02,4.0,0,2021-06-01 09:30:00
572,1297,Website,54.36,5.0,0,2021-06-01 09:31:00
573,2110,Website,260.85,9.0,0,2021-06-01 09:32:00
574,596,MobileApp,320.31,3.0,0,2021-06-01 09:33:00
575,1904,Website,598.48,4.0,0,2021-06-01 09:34:00
576,729,MobileApp,815.77,7.0,1,2021-06-01 09:35:00
577,1366,MobileApp,941.32,3.0,0,2021-06-01 09:36:00
578,397,MobileApp,1075.28,2.0,1,2021-06-01 09:37:00
579,699,MobileApp,445.61,3.0,0,2021-06-01 09:38:00
580,2225,Website,655.28,5.0,0,2021-06-01 09:39:00
581,1636,MobileApp,322.12,4.0,1,2021-06-01 09:40:00
582,396,MobileApp,1354.33,4.0,0,2021-06-01 09:41:00
583,2493,Website,607.69,7.0,0,2021-06-01 09:42:00
584,76,Website,305.09,7.0,0,2021-06-01 09:43:00
585,265,MobileApp,333.54,5.0,1,2021-06-01 09:44:00
586,2503,Website,912.17,5.0,1,2021-06-01 09:45:00
587,1820,MobileApp,834.74,1.0,1,2021-06-01 09:46:00
588,718,Website,531.86,4.0,0,2021-06-01 09:47:00
589,2783,Website,322.65,5.0,0,2021-06-01 09:48:00
590,851,MobileApp,308.32,6.0,1,2021-06-01 09:49:00
591,1391,Website,468.83,7.0,0,2021-06-01 09:50:00
592,144,MobileApp,346.9,4.0,0,2021-06-01 09:51:00
593,885,Website,894.46,5.0,1,2021-06-01 09:52:00
594,396,Website,288.43,4.0,0,2021-06-01 09:53:00
595,2996,MobileApp,609.02,5.0,1,2021-06-01 09:54:00
596,2939,MobileApp,535.35,3.0,0,2021-06-01 09:55:00
597,1493,MobileApp,109.09,2.0,0,2021-06-01 09:56:00
598,1168,MobileApp,641.83,3.0,0,2021-06-01 09:57:00
599,2617,MobileApp,824.2,9.0,0,2021-06-01 09:58:00
600,1063,MobileApp,22.06,7.0,0,2021-06-01 09:59:00
601,2157,Website,462.18,5.0,0,2021-06-01 10:00:00
602,1066,MobileApp,894.16,6.0,1,2021-06-01 10:01:00
603,1210,Website,104.36,6.0,0,2021-06-01 10:02:00
604,2983,Website,553.75,4.0,1,2021-06-01 10:03:00
605,2446,Website,955.97,4.0,1,2021-06-01 10:04:00
606,634,Website,1671.34,2.0,0,2021-06-01 10:05:00
607,1157,MobileApp,597.6,7.0,0,2021-06-01 10:06:00
608,1239,Website,741.88,7.0,0,2021-06-01 10:07:00
609,733,Website,689.18,4.0,0,2021-06-01 10:08:00
610,235,Website,131.74,4.0,0,2021-06-01 10:09:00
611,2706,Website,2106.63,5.0,1,2021-06-01 10:10:00
612,751,MobileApp,635.57,6.0,0,2021-06-01 10:11:00
613,2636,Website,410.76,4.0,0,2021-06-01 10:12:00
614,954,Website,1166.24,5.0,0,2021-06-01 10:13:00
615,2540,Website,262.28,6.0,1,2021-06-01 10:14:00
616,2961,Website,700.17,5.0,1,2021-06-01 10:15:00
617,1543,MobileApp,380.7,4.0,0,2021-06-01 10:16:00
618,1198,Website,253.7,9.0,1,2021-06-01 10:17:00
619,1677,Website,498.85,5.0,0,2021-06-01 10:18:00
620,1192,Website,554.35,8.0,0,2021-06-01 10:19:00
621,2218,Website,452.16,7.0,0,2021-06-01 10:20:00
622,1417,MobileApp,2247.66,6.0,0,2021-06-01 10:21:00
623,2994,Website,550.71,5.0,1,2021-06-01 10:22:00
624,2843,MobileApp,367.08,12.0,1,2021-06-01 10:23:00
625,2682,MobileApp,540.2,6.0,0,2021-06-01 10:24:00
626,1218,Website,814.84,3.0,1,2021-06-01 10:25:00
627,1541,,669.61,4.0,0,2021-06-01 10:26:00
628,2077,MobileApp,1410.1,11.0,0,2021-06-01 10:27:00
629,1446,MobileApp,600.18,2.0,0,2021-06-01 10:28:00
630,2387,Website,46.82,4.0,1,2021-06-01 10:29:00
631,1520,MobileApp,555.12,4.0,0,2021-06-01 10:30:00
632,1389,Website,560.26,7.0,0,2021-06-01 10:31:00
633,1857,Website,987.0,6.0,0,2021-06-01 10:32:00
634,1366,MobileApp,69.34,4.0,0,2021-06-01 10:33:00
635,500,MobileApp,722.16,10.0,0,2021-06-01 10:34:00
636,1681,Website,,,1,2021-06-01 10:35:00
637,511,MobileApp,563.74,3.0,0,2021-06-01 10:36:00
638,217,MobileApp,837.36,6.0,0,2021-06-01 10:37:00
639,1325,Website,219.58,5.0,0,2021-06-01 10:38:00
640,1156,Website,929.56,6.0,0,2021-06-01 10:39:00
641,1828,Website,187.48,6.0,0,2021-06-01 10:40:00
642,1811,MobileApp,298.67,2.0,0,2021-06-01 10:41:00
643,2493,MobileApp,783.47,8.0,1,2021-06-01 10:42:00
644,2924,Website,1794.07,8.0,1,2021-06-01 10:43:00
645,1206,MobileApp,1583.29,0.0,0,2021-06-01 10:44:00
646,2215,MobileApp,638.91,6.0,0,2021-06-01 10:45:00
647,91,MobileApp,107.89,2.0,0,2021-06-01 10:46:00
648,714,Website,308.45,5.0,0,2021-06-01 10:47:00
649,1882,MobileApp,389.5,4.0,1,2021-06-01 10:48:00
650,39,MobileApp,28.57,5.0,0,2021-06-01 10:49:00
651,173,Website,184.06,3.0,0,2021-06-01 10:50:00
652,653,Website,948.74,3.0,1,2021-06-01 10:51:00
653,754,MobileApp,1514.85,5.0,0,2021-06-01 10:52:00
654,1244,Website,1057.45,8.0,1,2021-06-01 10:53:00
655,1082,MobileApp,324.37,5.0,0,2021-06-01 10:54:00
656,1684,Website,810.3,1.0,1,2021-06-01 10:55:00
657,2524,Website,487.03,2.0,1,2021-06-01 10:56:00
658,456,Website,182.61,3.0,0,2021-06-01 10:57:00
659,829,Website,616.27,4.0,1,2021-06-01 10:58:00
660,895,Website,757.82,7.0,0,2021-06-01 10:59:00
661,1385,MobileApp,219.23,4.0,0,2021-06-01 11:00:00
662,1959,Website,135.05,4.0,0,2021-06-01 11:01:00
663,2435,MobileApp,330.24,6.0,1,2021-06-01 11:02:00
664,1997,MobileApp,1170.14,7.0,0,2021-06-01 11:03:00
665,2396,Website,861.67,6.0,0,2021-06-01 11:04:00
666,190,Website,349.99,6.0,0,2021-06-01 11:05:00
667,505,MobileApp,236.83,8.0,0,2021-06-01 11:06:00
668,1215,Website,483.56,3.0,0,2021-06-01 11:07:00
669,1532,Website,172.81,7.0,0,2021-06-01 11:08:00
670,824,MobileApp,568.57,5.0,0,2021-06-01 11:09:00
671,929,Website,428.41,4.0,0,2021-06-01 11:10:00
672,934,Website,24.25,4.0,0,2021-06-01 11:11:00
673,1141,MobileApp,365.62,1.0,0,2021-06-01 11:12:00
674,134,MobileApp,30.26,4.0,0,2021-06-01 11:13:00
675,2106,Website,598.2,6.0,0,2021-06-01 11:14:00
676,685,MobileApp,160.15,9.0,0,2021-06-01 11:15:00
677,2720,MobileApp,88.52,5.0,0,2021-06-01 11:16:00
678,2221,MobileApp,399.66,2.0,0,2021-06-01 11:17:00
679,1853,Website,370.6,4.0,0,2021-06-01 11:18:00
680,815,MobileApp,613.07,5.0,1,2021-06-01 11:19:00
681,1173,Website,167.22,7.0,0,2021-06-01 11:20:00
682,80,MobileApp,1266.09,3.0,0,2021-06-01 11:21:00
683,2934,Website,829.13,2.0,0,2021-06-01 11:22:00
684,203,MobileApp,1299.57,6.0,0,2021-06-01 11:23:00
685,2812,Website,415.86,4.0,0,2021-06-01 11:24:00
686,1253,Website,214.33,6.0,0,2021-06-01 11:25:00
687,1700,MobileApp,1517.1,7.0,0,2021-06-01 11:26:00
688,1251,Website,817.97,5.0,0,2021-06-01 11:27:00
689,1683,Website,390.98,8.0,0,2021-06-01 11:28:00
690,1556,MobileApp,469.77,1.0,0,2021-06-01 11:29:00
691,2095,MobileApp,333.5,2.0,0,2021-06-01 11:30:00
692,1257,Website,,,0,2021-06-01 11:31:00
693,1550,Website,649.82,2.0,0,2021-06-01 11:32:00
694,1167,MobileApp,712.57,5.0,0,2021-06-01 11:33:00
695,1397,MobileApp,196.62,7.0,0,2021-06-01 11:34:00
696,2704,Website,436.71,5.0,0,2021-06-01 11:35:00
697,471,MobileApp,560.42,2.0,0,2021-06-01 11:36:00
698,1036,MobileApp,99.38,7.0,1,2021-06-01 11:37:00
699,1354,Website,642.32,4.0,1,2021-06-01 11:38:00
700,2784,Website,519.82,6.0,0,2021-06-01 11:39:00
701,2832,Website,913.83,4.0,1,2021-06-01 11:40:00
702,968,MobileApp,1025.37,8.0,0,2021-06-01 11:41:00
703,358,Website,1753.21,4.0,0,2021-06-01 11:42:00
704,668,Website,547.56,6.0,0,2021-06-01 11:43:00
705,373,MobileApp,365.64,2.0,1,2021-06-01 11:44:00
706,1032,Website,168.75,8.0,0,2021-06-01 11:45:00
707,1146,MobileApp,140.78,5.0,0,2021-06-01 11:46:00
708,1372,Website,464.74,5.0,1,2021-06-01 11:47:00
709,2724,MobileApp,127.84,5.0,0,2021-06-01 11:48:00
710,90,Website,152.5,3.0,0,2021-06-01 11:49:00
711,2746,Website,477.71,5.0,0,2021-06-01 11:50:00
712,540,MobileApp,342.78,7.0,1,2021-06-01 11:51:00
713,2780,MobileApp,212.92,4.0,1,2021-06-01 11:52:00
714,869,MobileApp,363.06,3.0,0,2021-06-01 11:53:00
715,41,MobileApp,849.0,8.0,0,2021-06-01 11:54:00
716,740,MobileApp,651.26,2.0,1,2021-06-01 11:55:00
717,1947,MobileApp,997.05,4.0,1,2021-06-01 11:56:00
718,2550,MobileApp,416.69,7.0,1,2021-06-01 11:57:00
719,1225,MobileApp,333.54,6.0,0,2021-06-01 11:58:00
720,929,MobileApp,536.87,6.0,1,2021-06-01 11:59:00
721,2037,MobileApp,155.66,4.0,0,2021-06-01 12:00:00
722,2509,Website,390.54,3.0,0,2021-06-01 12:01:00
723,2780,Website,,,0,2021-06-01 12:02:00
724,2800,Website,2482.11,5.0,0,2021-06-01 12:03:00
725,925,MobileApp,1132.47,2.0,0,2021-06-01 12:04:00
726,2957,MobileApp,773.93,5.0,0,2021-06-01 12:05:00
727,1582,MobileApp,668.34,9.0,1,2021-06-01 12:06:00
728,390,Website,1425.69,6.0,0,2021-06-01 12:07:00
729,1618,Website,664.22,2.0,1,2021-06-01 12:08:00
730,2931,MobileApp,247.55,5.0,1,2021-06-01 12:09:00
731,256,MobileApp,230.54,1.0,0,2021-06-01 12:10:00
732,709,Website,864.91,6.0,0,2021-06-01 12:11:00
733,1839,MobileApp,756.7,6.0,1,2021-06-01 12:12:00
734,1945,Website,661.68,4.0,1,2021-06-01 12:13:00
735,2498,Website,1028.44,8.0,0,2021-06-01 12:14:00
736,10,MobileApp,989.37,6.0,1,2021-06-01 12:15:00
737,2872,MobileApp,79.33,6.0,0,2021-06-01 12:16:00
738,798,MobileApp,425.47,5.0,0,2021-06-01 12:17:00
739,877,Website,,,0,2021-06-01 12:18:00
740,1029,Website,1209.94,4.0,0,2021-06-01 12:19:00
741,1016,Website,794.78,4.0,0,2021-06-01 12:20:00
742,1825,Website,872.85,7.0,0,2021-06-01 12:21:00
743,374,MobileApp,179.05,2.0,0,2021-06-01 12:22:00
744,2194,Website,,,1,2021-06-01 12:23:00
745,224,Website,640.11,8.0,1,2021-06-01 12:24:00
746,1263,Website,328.93,4.0,0,2021-06-01 12:25:00
747,2225,MobileApp,726.44,2.0,1,2021-06-01 12:26:00
748,1803,MobileApp,278.27,10.0,1,2021-06-01 12:27:00
749,853,MobileApp,321.36,5.0,0,2021-06-01 12:28:00
750,63,Website,855.42,3.0,0,2021-06-01 12:29:00
751,1241,Website,499.59,3.0,1,2021-06-01 12:30:00
752,2875,Website,265.02,5.0,1,2021-06-01 12:31:00
753,2843,Website,,,0,2021-06-01 12:32:00
754,689,Website,772.05,4.0,1,2021-06-01 12:33:00
755,1485,Website,468.17,2.0,0,2021-06-01 12:34:00
756,1634,MobileApp,708.32,4.0,0,2021-06-01 12:35:00
757,2153,,398.52,4.0,0,2021-06-01 12:36:00
758,511,Website,,,1,2021-06-01 12:37:00
759,385,MobileApp,436.71,6.0,0,2021-06-01 12:38:00
760,405,Website,311.07,5.0,0,2021-06-01 12:39:00
761,2871,MobileApp,1343.32,3.0,0,2021-06-01 12:40:00
762,518,MobileApp,502.18,14.0,0,2021-06-01 12:41:00
763,476,MobileApp,700.28,6.0,0,2021-06-01 12:42:00
764,2001,Website,308.11,6.0,0,2021-06-01 12:43:00
765,2757,Website,684.61,4.0,0,2021-06-01 12:44:00
766,1669,Website,769.2,6.0,0,2021-06-01 12:45:00
767,1894,Website,248.21,6.0,0,2021-06-01 12:46:00
768,2819,MobileApp,906.71,6.0,0,2021-06-01 12:47:00
769,1461,MobileApp,457.91,11.0,0,2021-06-01 12:48:00
770,2725,MobileApp,906.5,4.0,1,2021-06-01 12:49:00
771,714,MobileApp,272.52,6.0,0,2021-06-01 12:50:00
772,83,MobileApp,323.63,3.0,0,2021-06-01 12:51:00
773,1169,Website,563.46,1.0,0,2021-06-01 12:52:00
774,2505,Website,230.05,11.0,0,2021-06-01 12:53:00
775,1902,MobileApp,577.61,6.0,1,2021-06-01 12:54:00
776,2049,Website,645.64,4.0,0,2021-06-01 12:55:00
777,51,Website,562.7,2.0,0,2021-06-01 12:56:00
778,685,Website,534.84,5.0,0,2021-06-01 12:57:00
779,717,MobileApp,189.82,6.0,1,2021-06-01 12:58:00
780,1470,MobileApp,133.66,7.0,0,2021-06-01 12:59:00
781,449,Website,480.22,10.0,0,2021-06-01 13:00:00
782,881,MobileApp,87.64,3.0,0,2021-06-01 13:01:00
783,488,MobileApp,72.12,6.0,1,2021-06-01 13:02:00
784,1824,MobileApp,319.98,5.0,0,2021-06-01 13:03:00
785,2082,MobileApp,225.93,5.0,0,2021-06-01 13:04:00
786,2143,MobileApp,662.51,4.0,1,2021-06-01 13:05:00
787,1575,MobileApp,479.35,7.0,0,2021-06-01 13:06:00
788,2202,Website,642.89,8.0,0,2021-06-01 13:07:00
789,250,Website,897.99,5.0,0,2021-06-01 13:08:00
790,674,Website,1152.62,4.0,1,2021-06-01 13:09:00
791,438,Website,826.12,3.0,0,2021-06-01 13:10:00
792,2166,Website,552.57,3.0,1,2021-06-01 13:11:00
793,771,Website,209.67,3.0,1,2021-06-01 13:12:00
794,268,Website,1085.29,7.0,0,2021-06-01 13:13:00
795,1985,Website,172.92,2.0,0,2021-06-01 13:14:00
796,1078,Website,914.0,6.0,0,2021-06-01 13:15:00
797,236,MobileApp,1236.05,3.0,0,2021-06-01 13:16:00
798,389,MobileApp,672.58,9.0,0,2021-06-01 13:17:00
799,763,MobileApp,215.19,8.0,0,2021-06-01 13:18:00
800,1849,Website,339.61,4.0,0,2021-06-01 13:19:00
801,2449,Website,590.66,5.0,0,2021-06-01 13:20:00
802,624,Website,262.13,4.0,0,2021-06-01 13:21:00
803,2815,Website,546.48,3.0,1,2021-06-01 13:22:00
804,2967,MobileApp,664.75,3.0,1,2021-06-01 13:23:00
805,1253,Website,712.03,4.0,0,2021-06-01 13:24:00
806,2901,MobileApp,335.62,11.0,0,2021-06-01 13:25:00
807,578,MobileApp,500.64,6.0,0,2021-06-01 13:26:00
808,2123,Website,570.75,3.0,1,2021-06-01 13:27:00
809,435,MobileApp,109.86,11.0,1,2021-06-01 13:28:00
810,2151,Website,325.56,6.0,0,2021-06-01 13:29:00
811,764,Website,525.01,5.0,0,2021-06-01 13:30:00
812,2786,MobileApp,659.14,4.0,0,2021-06-01 13:31:00
813,2854,,1311.65,5.0,0,2021-06-01 13:32:00
814,1330,MobileApp,620.86,1.0,0,2021-06-01 13:33:00
815,2146,MobileApp,165.85,7.0,0,2021-06-01 13:34:00
816,2846,Website,245.15,2.0,0,2021-06-01 13:35:00
817,1359,Website,949.64,8.0,1,2021-06-01 13:36:00
818,2907,Website,1636.1,4.0,0,2021-06-01 13:37:00
819,2483,Website,203.95,9.0,0,2021-06-01 13:38:00
820,447,Website,316.43,3.0,0,2021-06-01 13:39:00
821,2018,MobileApp,1684.71,3.0,1,2021-06-01 13:40:00
822,1332,MobileApp,1423.48,3.0,1,2021-06-01 13:41:00
823,249,MobileApp,758.25,4.0,0,2021-06-01 13:42:00
824,166,MobileApp,321.49,3.0,0,2021-06-01 13:43:00
825,1359,Website,195.75,6.0,0,2021-06-01 13:44:00
826,1020,MobileApp,301.82,7.0,0,2021-06-01 13:45:00
827,542,Website,371.78,5.0,0,2021-06-01 13:46:00
828,759,Website,385.86,5.0,0,2021-06-01 13:47:00
829,2129,MobileApp,108.27,6.0,1,2021-06-01 13:48:00
830,2181,Website,231.81,4.0,0,2021-06-01 13:49:00
831,797,MobileApp,536.88,2.0,0,2021-06-01 13:50:00
832,2948,MobileApp,312.02,4.0,1,2021-06-01 13:51:00
833,138,MobileApp,160.4,8.0,1,2021-06-01 13:52:00
834,2232,,210.66,5.0,1,2021-06-01 13:53:00
835,1354,MobileApp,420.86,8.0,0,2021-06-01 13:54:00
836,2833,Website,130.63,4.0,1,2021-06-01 13:55:00
837,1876,Website,1181.95,5.0,0,2021-06-01 13:56:00
838,69,Website,138.98,4.0,0,2021-06-01 13:57:00
839,2594,Website,,,1,2021-06-01 13:58:00
840,2101,MobileApp,1618.27,2.0,0,2021-06-01 13:59:00
841,1474,Website,154.57,3.0,0,2021-06-01 14:00:00
842,205,MobileApp,188.09,3.0,0,2021-06-01 14:01:00
843,2174,MobileApp,426.38,5.0,0,2021-06-01 14:02:00
844,43,Website,,,1,2021-06-01 14:03:00
845,1907,Website,970.08,5.0,1,2021-06-01 14:04:00
846,2159,Website,403.7,9.0,0,2021-06-01 14:05:00
847,761,MobileApp,228.02,6.0,1,2021-06-01 14:06:00
848,2896,MobileApp,837.29,3.0,0,2021-06-01 14:07:00
849,2143,Website,373.03,4.0,0,2021-06-01 14:08:00
850,1995,MobileApp,222.77,5.0,0,2021-06-01 14:09:00
851,1936,Website,257.18,5.0,0,2021-06-01 14:10:00
852,900,MobileApp,149.09,9.0,0,2021-06-01 14:11:00
853,360,MobileApp,55.41,8.0,1,2021-06-01 14:12:00
854,2948,Website,,,0,2021-06-01 14:13:00
855,1720,Website,411.48,5.0,1,2021-06-01 14:14:00
856,281,MobileApp,365.93,3.0,1,2021-06-01 14:15:00
857,1888,MobileApp,118.55,3.0,0,2021-06-01 14:16:00
858,667,Website,232.02,9.0,0,2021-06-01 14:17:00
859,93,Website,758.9,7.0,0,2021-06-01 14:18:00
860,672,Website,714.55,7.0,0,2021-06-01 14:19:00
861,1970,Website,512.86,5.0,0,2021-06-01 14:20:00
862,61,Website,179.52,5.0,0,2021-06-01 14:21:00
863,2682,Website,963.61,6.0,0,2021-06-01 14:22:00
864,1029,MobileApp,428.62,5.0,0,2021-06-01 14:23:00
865,1490,Website,255.46,3.0,0,2021-06-01 14:24:00
866,604,Website,186.16,4.0,0,2021-06-01 14:25:00
867,682,Website,,,1,2021-06-01 14:26:00
868,2582,MobileApp,15.44,5.0,1,2021-06-01 14:27:00
869,1429,MobileApp,600.87,6.0,0,2021-06-01 14:28:00
870,2886,MobileApp,326.83,1.0,1,2021-06-01 14:29:00
871,2693,MobileApp,1053.26,5.0,0,2021-06-01 14:30:00
872,2281,Website,1991.46,7.0,1,2021-06-01 14:31:00
