TransactionID,UserID,TransactionAmount,TransactionDate,ProductCategory
538,2897,19.21,2021-01-23 09:00:00,Clothing
539,90,435.05,2021-01-23 10:00:00,Clothing
540,776,82.36,2021-01-23 11:00:00,Beauty
541,2653,116.29,2021-01-23 12:00:00,Books
542,1626,39.37,2021-01-23 13:00:00,Beauty
543,418,9.95,2021-01-23 14:00:00,Books
544,115,372.43,2021-01-23 15:00:00,Beauty
545,617,33.72,2021-01-23 16:00:00,Clothing
546,826,55.13,2021-01-23 17:00:00,Electronics
547,1650,104.94,2021-01-23 18:00:00,Books
548,1517,2.5,2021-01-23 19:00:00,Electronics
549,413,166.21,2021-01-23 20:00:00,Clothing
550,729,76.91,2021-01-23 21:00:00,Books
551,2809,32.6,2021-01-23 22:00:00,Electronics
552,676,6.36,2021-01-23 23:00:00,Beauty
553,1893,17.73,2021-01-24 00:00:00,Clothing
554,2505,225.41,2021-01-24 01:00:00,Beauty
555,2968,115.84,2021-01-24 02:00:00,Beauty
556,2240,28.76,2021-01-24 03:00:00,Clothing
557,2787,6.79,2021-01-24 04:00:00,Books
558,1123,117.32,2021-01-24 05:00:00,Home
559,1572,84.96,2021-01-24 06:00:00,Home
560,978,51.84,2021-01-24 07:00:00,Clothing
561,1009,45.19,2021-01-24 08:00:00,Home
562,2144,24.44,2021-01-24 09:00:00,Electronics
563,1688,110.75,2021-01-24 10:00:00,Books
564,2711,352.91,2021-01-24 11:00:00,Beauty
565,37,19.32,2021-01-24 12:00:00,Beauty
566,1549,90.91,2021-01-24 13:00:00,Clothing
567,2327,55.2,2021-01-24 14:00:00,Beauty
568,2265,59.18,2021-01-24 15:00:00,Electronics
569,2915,29.32,2021-01-24 16:00:00,Electronics
570,873,174.37,2021-01-24 17:00:00,Clothing
571,1822,66.41,2021-01-24 18:00:00,Beauty
572,1297,78.4,2021-01-24 19:00:00,Home
573,2110,36.35,2021-01-24 20:00:00,Home
574,596,20.07,2021-01-24 21:00:00,Books
575,1904,8.98,2021-01-24 22:00:00,Clothing
576,729,125.22,2021-01-24 23:00:00,Books
577,1366,21.84,2021-01-25 00:00:00,Home
578,397,117.14,2021-01-25 01:00:00,Home
579,699,49.49,2021-01-25 02:00:00,Home
580,2225,53.75,2021-01-25 03:00:00,Books
581,1636,63.33,2021-01-25 04:00:00,Clothing
582,396,45.84,2021-01-25 05:00:00,Electronics
583,2493,10.6,2021-01-25 06:00:00,Electronics
584,76,37.05,2021-01-25 07:00:00,Home
585,265,108.99,2021-01-25 08:00:00,Clothing
586,2503,109.6,2021-01-25 09:00:00,Clothing
587,1820,33.72,2021-01-25 10:00:00,Beauty
588,718,61.64,2021-01-25 11:00:00,Beauty
589,2783,21.5,2021-01-25 12:00:00,Books
590,851,23.62,2021-01-25 13:00:00,Beauty
591,1391,2.33,2021-01-25 14:00:00,Books
592,144,227.06,2021-01-25 15:00:00,Electronics
593,885,23.66,2021-01-25 16:00:00,Home
594,396,25.82,2021-01-25 17:00:00,Clothing
595,2996,32.8,2021-01-25 18:00:00,Electronics
596,2939,13.63,2021-01-25 19:00:00,Electronics
597,1493,101.96,2021-01-25 20:00:00,Books
598,1168,7.81,2021-01-25 21:00:00,Home
599,2617,14.41,2021-01-25 22:00:00,Books
600,1063,103.5,2021-01-25 23:00:00,Electronics
601,2157,41.5,2021-01-26 00:00:00,Clothing
602,1066,123.08,2021-01-26 01:00:00,Beauty
603,1210,81.51,2021-01-26 02:00:00,Books
604,2983,29.57,2021-01-26 03:00:00,Electronics
605,2446,105.22,2021-01-26 04:00:00,Beauty
606,634,12.36,2021-01-26 05:00:00,Beauty
607,1157,76.88,2021-01-26 06:00:00,Electronics
608,1239,57.47,2021-01-26 07:00:00,Home
609,733,31.18,2021-01-26 08:00:00,Electronics
610,235,92.64,2021-01-26 09:00:00,Clothing
611,2706,205.05,2021-01-26 10:00:00,Beauty
612,751,681.67,2021-01-26 11:00:00,Clothing
613,2636,93.59,2021-01-26 12:00:00,Books
614,954,51.87,2021-01-26 13:00:00,Beauty
615,2540,25.52,2021-01-26 14:00:00,Home
616,2961,29.72,2021-01-26 15:00:00,Electronics
617,1543,65.29,2021-01-26 16:00:00,Books
618,1198,45.77,2021-01-26 17:00:00,Clothing
619,1677,245.13,2021-01-26 18:00:00,Books
620,1192,45.93,2021-01-26 19:00:00,Home
621,2218,46.75,2021-01-26 20:00:00,Electronics
622,1417,48.38,2021-01-26 21:00:00,Books
623,2994,181.17,2021-01-26 22:00:00,Clothing
624,2843,105.21,2021-01-26 23:00:00,Books
625,2682,95.24,2021-01-27 00:00:00,Electronics
626,1218,40.67,2021-01-27 01:00:00,Books
627,1541,170.32,2021-01-27 02:00:00,Clothing
628,2077,3.91,2021-01-27 03:00:00,Electronics
629,1446,204.64,2021-01-27 04:00:00,Home
630,2387,71.9,2021-01-27 05:00:00,Home
631,1520,50.79,2021-01-27 06:00:00,Beauty
632,1389,68.75,2021-01-27 07:00:00,Books
633,1857,110.09,2021-01-27 08:00:00,Clothing
634,1366,1.28,2021-01-27 09:00:00,Books
635,500,205.22,2021-01-27 10:00:00,Electronics
636,1681,59.19,2021-01-27 11:00:00,Beauty
637,511,42.0,2021-01-27 12:00:00,Clothing
638,217,14.88,2021-01-27 13:00:00,Books
639,1325,57.89,2021-01-27 14:00:00,Clothing
640,1156,68.58,2021-01-27 15:00:00,Electronics
641,1828,51.69,2021-01-27 16:00:00,Beauty
642,1811,113.53,2021-01-27 17:00:00,Clothing
643,2493,54.63,2021-01-27 18:00:00,Electronics
644,2924,325.5,2021-01-27 19:00:00,Home
645,1206,91.45,2021-01-27 20:00:00,Clothing
646,2215,164.75,2021-01-27 21:00:00,Beauty
647,91,11.58,2021-01-27 22:00:00,Clothing
648,714,50.63,2021-01-27 23:00:00,Clothing
649,1882,41.08,2021-01-28 00:00:00,Electronics
650,39,84.28,2021-01-28 01:00:00,Books
651,173,197.41,2021-01-28 02:00:00,Books
652,653,8.16,2021-01-28 03:00:00,Clothing
653,754,7.53,2021-01-28 04:00:00,Beauty
654,1244,189.92,2021-01-28 05:00:00,Beauty
655,1082,23.93,2021-01-28 06:00:00,Electronics
656,1684,110.49,2021-01-28 07:00:00,Clothing
657,2524,78.28,2021-01-28 08:00:00,Clothing
658,456,178.91,2021-01-28 09:00:00,Books
659,829,13.36,2021-01-28 10:00:00,Electronics
660,895,13.9,2021-01-28 11:00:00,Home
661,1385,81.38,2021-01-28 12:00:00,Beauty
662,1959,292.58,2021-01-28 13:00:00,Beauty
663,2435,53.61,2021-01-28 14:00:00,Clothing
664,1997,39.59,2021-01-28 15:00:00,Electronics
665,2396,93.32,2021-01-28 16:00:00,Home
666,190,266.57,2021-01-28 17:00:00,Beauty
667,505,181.36,2021-01-28 18:00:00,Electronics
668,1215,540.0,2021-01-28 19:00:00,Home
669,1532,2.28,2021-01-28 20:00:00,Clothing
670,824,11.98,2021-01-28 21:00:00,Books
671,929,94.02,2021-01-28 22:00:00,Beauty
672,934,171.8,2021-01-28 23:00:00,Beauty
673,1141,33.58,2021-01-29 00:00:00,Home
674,134,27.34,2021-01-29 01:00:00,Books
675,2106,154.63,2021-01-29 02:00:00,Electronics
676,685,5.8,2021-01-29 03:00:00,Clothing
677,2720,46.11,2021-01-29 04:00:00,Electronics
678,2221,70.48,2021-01-29 05:00:00,Home
679,1853,82.18,2021-01-29 06:00:00,Beauty
680,815,130.42,2021-01-29 07:00:00,Beauty
681,1173,43.83,2021-01-29 08:00:00,Electronics
682,80,94.85,2021-01-29 09:00:00,Clothing
683,2934,88.04,2021-01-29 10:00:00,Home
684,203,79.32,2021-01-29 11:00:00,Clothing
685,2812,102.3,2021-01-29 12:00:00,Home
686,1253,30.04,2021-01-29 13:00:00,Clothing
687,1700,8.84,2021-01-29 14:00:00,Electronics
688,1251,12.7,2021-01-29 15:00:00,Books
689,1683,25.44,2021-01-29 16:00:00,Home
690,1556,69.35,2021-01-29 17:00:00,Electronics
691,2095,183.54,2021-01-29 18:00:00,Beauty
692,1257,120.83,2021-01-29 19:00:00,Beauty
693,1550,155.61,2021-01-29 20:00:00,Clothing
694,1167,43.23,2021-01-29 21:00:00,Beauty
695,1397,51.86,2021-01-29 22:00:00,Books
696,2704,50.04,2021-01-29 23:00:00,Home
697,471,21.3,2021-01-30 00:00:00,Clothing
698,1036,6.32,2021-01-30 01:00:00,Home
699,1354,89.38,2021-01-30 02:00:00,Home
700,2784,452.98,2021-01-30 03:00:00,Electronics
701,2832,18.25,2021-01-30 04:00:00,Beauty
702,968,4.78,2021-01-30 05:00:00,Home
703,358,151.2,2021-01-30 06:00:00,Books
704,668,29.11,2021-01-30 07:00:00,Books
705,373,176.99,2021-01-30 08:00:00,Beauty
706,1032,121.72,2021-01-30 09:00:00,Beauty
707,1146,291.27,2021-01-30 10:00:00,Clothing
708,1372,52.58,2021-01-30 11:00:00,Clothing
709,2724,108.46,2021-01-30 12:00:00,Clothing
710,90,62.52,2021-01-30 13:00:00,Beauty
711,2746,99.58,2021-01-30 14:00:00,Home
712,540,59.71,2021-01-30 15:00:00,Electronics
713,2780,20.9,2021-01-30 16:00:00,Clothing
714,869,70.91,2021-01-30 17:00:00,Electronics
715,41,75.2,2021-01-30 18:00:00,Books
716,740,166.39,2021-01-30 19:00:00,Beauty
717,1947,133.0,2021-01-30 20:00:00,Books
718,2550,109.0,2021-01-30 21:00:00,Clothing
719,1225,12.03,2021-01-30 22:00:00,Home
720,929,127.52,2021-01-30 23:00:00,Clothing
721,2037,69.38,2021-01-31 00:00:00,Electronics
722,2509,224.53,2021-01-31 01:00:00,Clothing
723,2780,252.41,2021-01-31 02:00:00,Home
724,2800,5.67,2021-01-31 03:00:00,Home
725,925,171.84,2021-01-31 04:00:00,Beauty
726,2957,3.84,2021-01-31 05:00:00,Beauty
727,1582,45.76,2021-01-31 06:00:00,Home
728,390,78.15,2021-01-31 07:00:00,Home
729,1618,16.03,2021-01-31 08:00:00,Electronics
730,2931,137.17,2021-01-31 09:00:00,Clothing
731,256,0.84,2021-01-31 10:00:00,Beauty
732,709,18.46,2021-01-31 11:00:00,Electronics
733,1839,86.94,2021-01-31 12:00:00,Clothing
734,1945,125.31,2021-01-31 13:00:00,Beauty
735,2498,248.46,2021-01-31 14:00:00,Electronics
736,10,122.25,2021-01-31 15:00:00,Books
737,2872,111.41,2021-01-31 16:00:00,Books
738,798,50.14,2021-01-31 17:00:00,Beauty
739,877,0.13,2021-01-31 18:00:00,Electronics
740,1029,12.8,2021-01-31 19:00:00,Clothing
741,1016,76.48,2021-01-31 20:00:00,Clothing
742,1825,112.43,2021-01-31 21:00:00,Electronics
743,374,54.03,2021-01-31 22:00:00,Books
744,2194,131.19,2021-01-31 23:00:00,Electronics
745,224,73.79,2021-02-01 00:00:00,Books
746,1263,7.71,2021-02-01 01:00:00,Books
747,2225,21.32,2021-02-01 02:00:00,Clothing
748,1803,183.26,2021-02-01 03:00:00,Beauty
749,853,129.07,2021-02-01 04:00:00,Home
750,63,225.15,2021-02-01 05:00:00,Electronics
751,1241,12.51,2021-02-01 06:00:00,Books
752,2875,462.77,2021-02-01 07:00:00,Electronics
753,2843,23.5,2021-02-01 08:00:00,Beauty
754,689,1.18,2021-02-01 09:00:00,Beauty
755,1485,596.11,2021-02-01 10:00:00,Home
756,1634,33.0,2021-02-01 11:00:00,Home
757,2153,110.27,2021-02-01 12:00:00,Books
758,511,19.44,2021-02-01 13:00:00,Home
759,385,86.8,2021-02-01 14:00:00,Books
760,405,234.38,2021-02-01 15:00:00,Clothing
761,2871,38.59,2021-02-01 16:00:00,Books
762,518,110.94,2021-02-01 17:00:00,Home
763,476,20.81,2021-02-01 18:00:00,Electronics
764,2001,98.03,2021-02-01 19:00:00,Home
765,2757,41.02,2021-02-01 20:00:00,Beauty
766,1669,23.73,2021-02-01 21:00:00,Home
767,1894,37.57,2021-02-01 22:00:00,Clothing
768,2819,19.7,2021-02-01 23:00:00,Books
769,1461,232.19,2021-02-02 00:00:00,Beauty
770,2725,50.61,2021-02-02 01:00:00,Books
771,714,28.14,2021-02-02 02:00:00,Books
772,83,59.49,2021-02-02 03:00:00,Home
773,1169,38.65,2021-02-02 04:00:00,Electronics
774,2505,136.42,2021-02-02 05:00:00,Beauty
775,1902,354.81,2021-02-02 06:00:00,Clothing
776,2049,57.63,2021-02-02 07:00:00,Clothing
777,51,197.35,2021-02-02 08:00:00,Electronics
778,685,83.44,2021-02-02 09:00:00,Electronics
779,717,17.11,2021-02-02 10:00:00,Home
780,1470,117.32,2021-02-02 11:00:00,Clothing
781,449,72.04,2021-02-02 12:00:00,Beauty
782,881,105.16,2021-02-02 13:00:00,Electronics
783,488,220.44,2021-02-02 14:00:00,Electronics
784,1824,58.06,2021-02-02 15:00:00,Electronics
785,2082,231.44,2021-02-02 16:00:00,Beauty
786,2143,138.9,2021-02-02 17:00:00,Clothing
787,1575,67.06,2021-02-02 18:00:00,Beauty
788,2202,92.44,2021-02-02 19:00:00,Beauty
789,250,39.39,2021-02-02 20:00:00,Home
790,674,411.03,2021-02-02 21:00:00,Electronics
791,438,110.07,2021-02-02 22:00:00,Clothing
792,2166,4.48,2021-02-02 23:00:00,Home
793,771,39.54,2021-02-03 00:00:00,Home
794,268,97.63,2021-02-03 01:00:00,Books
795,1985,5.8,2021-02-03 02:00:00,Electronics
796,1078,2.42,2021-02-03 03:00:00,Clothing
797,236,59.79,2021-02-03 04:00:00,Clothing
798,389,40.45,2021-02-03 05:00:00,Clothing
799,763,57.68,2021-02-03 06:00:00,Electronics
800,1849,30.48,2021-02-03 07:00:00,Clothing
801,2449,18.0,2021-02-03 08:00:00,Beauty
802,624,116.84,2021-02-03 09:00:00,Beauty
803,2815,72.27,2021-02-03 10:00:00,Electronics
804,2967,22.33,2021-02-03 11:00:00,Clothing
805,1253,38.51,2021-02-03 12:00:00,Books
806,2901,89.6,2021-02-03 13:00:00,Books
807,578,7.5,2021-02-03 14:00:00,Books
808,2123,15.95,2021-02-03 15:00:00,Beauty
809,435,7.61,2021-02-03 16:00:00,Books
810,2151,167.3,2021-02-03 17:00:00,Clothing
811,764,139.6,2021-02-03 18:00:00,Clothing
812,2786,139.96,2021-02-03 19:00:00,Books
813,2854,125.99,2021-02-03 20:00:00,Home
814,1330,110.68,2021-02-03 21:00:00,Books
815,2146,64.82,2021-02-03 22:00:00,Home
816,2846,102.8,2021-02-03 23:00:00,Electronics
817,1359,3.91,2021-02-04 00:00:00,Electronics
818,2907,97.14,2021-02-04 01:00:00,Clothing
819,2483,150.45,2021-02-04 02:00:00,Beauty
820,447,69.39,2021-02-04 03:00:00,Clothing
821,2018,44.24,2021-02-04 04:00:00,Clothing
822,1332,32.49,2021-02-04 05:00:00,Beauty
823,249,102.95,2021-02-04 06:00:00,Clothing
824,166,118.03,2021-02-04 07:00:00,Beauty
825,1359,204.77,2021-02-04 08:00:00,Clothing
826,1020,41.91,2021-02-04 09:00:00,Electronics
827,542,146.87,2021-02-04 10:00:00,Home
828,759,82.41,2021-02-04 11:00:00,Clothing
829,2129,214.42,2021-02-04 12:00:00,Home
830,2181,75.04,2021-02-04 13:00:00,Books
831,797,72.9,2021-02-04 14:00:00,Clothing
832,2948,86.25,2021-02-04 15:00:00,Electronics
833,138,138.36,2021-02-04 16:00:00,Beauty
834,2232,334.36,2021-02-04 17:00:00,Electronics
835,1354,7.64,2021-02-04 18:00:00,Home
836,2833,5.49,2021-02-04 19:00:00,Beauty
837,1876,277.34,2021-02-04 20:00:00,Electronics
838,69,75.48,2021-02-04 21:00:00,Electronics
839,2594,95.43,2021-02-04 22:00:00,Electronics
840,2101,65.86,2021-02-04 23:00:00,Beauty
841,1474,9.83,2021-02-05 00:00:00,Electronics
842,205,146.14,2021-02-05 01:00:00,Electronics
843,2174,137.53,2021-02-05 02:00:00,Home
844,43,37.35,2021-02-05 03:00:00,Electronics
845,1907,36.56,2021-02-05 04:00:00,Electronics
846,2159,181.92,2021-02-05 05:00:00,Books
847,761,7.51,2021-02-05 06:00:00,Beauty
848,2896,212.95,2021-02-05 07:00:00,Books
849,2143,29.66,2021-02-05 08:00:00,Home
850,1995,89.89,2021-02-05 09:00:00,Books
851,1936,274.88,2021-02-05 10:00:00,Clothing
852,900,113.36,2021-02-05 11:00:00,Beauty
853,360,53.52,2021-02-05 12:00:00,Electronics
854,2948,116.97,2021-02-05 13:00:00,Books
855,1720,42.16,2021-02-05 14:00:00,Books
856,281,32.47,2021-02-05 15:00:00,Electronics
857,1888,570.88,2021-02-05 16:00:00,Electronics
858,667,138.95,2021-02-05 17:00:00,Home
859,93,103.48,2021-02-05 18:00:00,Books
860,672,43.9,2021-02-05 19:00:00,Books
861,1970,5.04,2021-02-05 20:00:00,Clothing
862,61,3.15,2021-02-05 21:00:00,Clothing
863,2682,80.78,2021-02-05 22:00:00,Books
864,1029,143.56,2021-02-05 23:00:00,Clothing
865,1490,77.08,2021-02-06 00:00:00,Books
866,604,183.75,2021-02-06 01:00:00,Beauty
867,682,3.4,2021-02-06 02:00:00,Home
868,2582,45.69,2021-02-06 03:00:00,Clothing
869,1429,27.06,2021-02-06 04:00:00,Books
870,2886,59.29,2021-02-06 05:00:00,Clothing
871,2693,7.51,2021-02-06 06:00:00,Home
872,2281,308.2,2021-02-06 07:00:00,Beauty
873,524,25.26,2021-02-06 08:00:00,Electronics
874,2394,255.5,2021-02-06 09:00:00,Electronics
875,2594,55.49,2021-02-06 10:00:00,Clothing
876,1969,423.53,2021-02-06 11:00:00,Books
877,1102,80.76,2021-02-06 12:00:00,Home
878,1754,267.12,2021-02-06 13:00:00,Beauty
879,1837,0.54,2021-02-06 14:00:00,Beauty
880,2842,137.93,2021-02-06 15:00:00,Beauty
881,2297,233.36,2021-02-06 16:00:00,Electronics
882,2095,15.05,2021-02-06 17:00:00,Home
883,1145,10.11,2021-02-06 18:00:00,Electronics
884,2262,55.26,2021-02-06 19:00:00,Clothing
885,2287,271.32,2021-02-06 20:00:00,Beauty
886,1080,78.17,2021-02-06 21:00:00,Home
887,2398,74.96,2021-02-06 22:00:00,Beauty
888,107,15.21,2021-02-06 23:00:00,Electronics
889,2879,0.08,2021-02-07 00:00:00,Electronics
890,48,166.15,2021-02-07 01:00:00,Electronics
891,337,9.16,2021-02-07 02:00:00,Beauty
892,1050,100.47,2021-02-07 03:00:00,Home
893,2852,246.06,2021-02-07 04:00:00,Home
894,1281,23.4,2021-02-07 05:00:00,Clothing
895,2056,109.44,2021-02-07 06:00:00,Beauty
896,625,8.2,2021-02-07 07:00:00,Clothing
897,1891,92.57,2021-02-07 08:00:00,Clothing
898,1277,17.9,2021-02-07 09:00:00,Clothing
899,1716,133.16,2021-02-07 10:00:00,Clothing
900,2767,35.84,2021-02-07 11:00:00,Electronics
901,303,62.25,2021-02-07 12:00:00,Clothing
902,639,91.49,2021-02-07 13:00:00,Home
903,56,18.79,2021-02-07 14:00:00,Clothing
904,726,135.34,2021-02-07 15:00:00,Electronics
905,526,36.05,2021-02-07 16:00:00,Books
906,474,108.58,2021-02-07 17:00:00,Books
907,28,17.23,2021-02-07 18:00:00,Books
908,2126,116.51,2021-02-07 19:00:00,Beauty
909,365,13.72,2021-02-07 20:00:00,Home
910,2714,55.4,2021-02-07 21:00:00,Electronics
911,526,28.4,2021-02-07 22:00:00,Books
912,2747,137.98,2021-02-07 23:00:00,Electronics
913,1336,30.39,2021-02-08 00:00:00,Electronics
914,883,213.47,2021-02-08 01:00:00,Beauty
915,1031,222.4,2021-02-08 02:00:00,Books
916,1027,21.87,2021-02-08 03:00:00,Clothing
917,1647,95.15,2021-02-08 04:00:00,Electronics
918,919,9.18,2021-02-08 05:00:00,Books
919,2798,49.68,2021-02-08 06:00:00,Electronics
920,2411,124.94,2021-02-08 07:00:00,Beauty
921,1775,107.71,2021-02-08 08:00:00,Beauty
922,1532,98.0,2021-02-08 09:00:00,Clothing
923,2854,33.2,2021-02-08 10:00:00,Beauty
924,2787,47.49,2021-02-08 11:00:00,Books
925,1907,10.86,2021-02-08 12:00:00,Beauty
926,1216,126.95,2021-02-08 13:00:00,Clothing
927,1655,70.1,2021-02-08 14:00:00,Home
928,485,123.36,2021-02-08 15:00:00,Electronics
929,2076,28.63,2021-02-08 16:00:00,Electronics
930,714,39.22,2021-02-08 17:00:00,Books
931,1063,40.68,2021-02-08 18:00:00,Clothing
932,1977,2.61,2021-02-08 19:00:00,Clothing
933,1297,41.71,2021-02-08 20:00:00,Clothing
934,1255,162.61,2021-02-08 21:00:00,Electronics
935,2134,227.59,2021-02-08 22:00:00,Beauty
936,126,73.03,2021-02-08 23:00:00,Electronics
937,2860,60.79,2021-02-09 00:00:00,Electronics
938,537,3.13,2021-02-09 01:00:00,Electronics
939,2193,211.37,2021-02-09 02:00:00,Beauty
940,2073,1.31,2021-02-09 03:00:00,Home
941,1604,289.59,2021-02-09 04:00:00,Books
942,67,67.18,2021-02-09 05:00:00,Home
943,233,41.85,2021-02-09 06:00:00,Home
944,2157,257.99,2021-02-09 07:00:00,Electronics
945,1170,2.47,2021-02-09 08:00:00,Home
946,2159,87.09,2021-02-09 09:00:00,Electronics
947,2276,79.61,2021-02-09 10:00:00,Electronics
948,111,24.76,2021-02-09 11:00:00,Books
949,1494,56.02,2021-02-09 12:00:00,Clothing
950,2082,105.63,2021-02-09 13:00:00,Electronics
951,623,129.88,2021-02-09 14:00:00,Home
952,2796,0.07,2021-02-09 15:00:00,Books
953,2643,276.23,2021-02-09 16:00:00,Home
954,2473,17.98,2021-02-09 17:00:00,Clothing
955,2661,26.6,2021-02-09 18:00:00,Beauty
956,1542,30.58,2021-02-09 19:00:00,Clothing
957,2740,3.86,2021-02-09 20:00:00,Books
958,1306,13.13,2021-02-09 21:00:00,Clothing
959,1762,429.4,2021-02-09 22:00:00,Clothing
960,1976,37.87,2021-02-09 23:00:00,Books
961,2363,12.25,2021-02-10 00:00:00,Books
962,877,11.32,2021-02-10 01:00:00,Home
963,1990,127.1,2021-02-10 02:00:00,Electronics
964,1313,192.81,2021-02-10 03:00:00,Beauty
965,1461,29.7,2021-02-10 04:00:00,Beauty
966,2710,2.11,2021-02-10 05:00:00,Beauty
967,2325,25.24,2021-02-10 06:00:00,Clothing
968,1734,5.82,2021-02-10 07:00:00,Books
969,1606,10.91,2021-02-10 08:00:00,Books
970,1527,56.48,2021-02-10 09:00:00,Books
971,2672,26.13,2021-02-10 10:00:00,Electronics
972,2564,72.56,2021-02-10 11:00:00,Books
973,2891,29.24,2021-02-10 12:00:00,Books
974,2398,282.24,2021-02-10 13:00:00,Clothing
975,1631,236.39,2021-02-10 14:00:00,Home
976,2871,83.66,2021-02-10 15:00:00,Beauty
977,1161,43.76,2021-02-10 16:00:00,Clothing
978,759,47.99,2021-02-10 17:00:00,Clothing
979,2947,53.08,2021-02-10 18:00:00,Clothing
980,243,130.04,2021-02-10 19:00:00,Beauty
981,2591,60.08,2021-02-10 20:00:00,Clothing
982,1064,194.3,2021-02-10 21:00:00,Home
983,229,288.41,2021-02-10 22:00:00,Books
984,2596,40.94,2021-02-10 23:00:00,Home
985,920,82.26,2021-02-11 00:00:00,Books
986,1247,9.99,2021-02-11 01:00:00,Books
987,6,22.37,2021-02-11 02:00:00,Clothing
988,468,53.35,2021-02-11 03:00:00,Clothing
989,1756,23.09,2021-02-11 04:00:00,Beauty
990,75,209.2,2021-02-11 05:00:00,Electronics
991,4,17.23,2021-02-11 06:00:00,Home
992,1871,60.82,2021-02-11 07:00:00,Beauty
993,646,93.06,2021-02-11 08:00:00,Beauty
994,118,117.72,2021-02-11 09:00:00,Home
995,2929,48.3,2021-02-11 10:00:00,Home
996,1630,203.33,2021-02-11 11:00:00,Books
997,2552,84.01,2021-02-11 12:00:00,Electronics
998,2022,57.89,2021-02-11 13:00:00,Clothing
999,947,6.96,2021-02-11 14:00:00,Electronics
1000,2622,62.49,2021-02-11 15:00:00,Electronics
1001,1465,171.89,2021-02-11 16:00:00,Clothing
1002,194,95.33,2021-02-11 17:00:00,Electronics
1003,847,178.48,2021-02-11 18:00:00,Beauty
1004,2763,68.12,2021-02-11 19:00:00,Beauty
1005,1416,12.61,2021-02-11 20:00:00,Clothing
1006,1459,1.37,2021-02-11 21:00:00,Clothing
1007,2221,36.13,2021-02-11 22:00:00,Home
1008,1669,119.73,2021-02-11 23:00:00,Home
1009,2374,156.19,2021-02-12 00:00:00,Electronics
1010,1434,35.06,2021-02-12 01:00:00,Electronics
1011,1142,68.45,2021-02-12 02:00:00,Clothing
1012,2884,54.67,2021-02-12 03:00:00,Electronics
1013,1811,52.85,2021-02-12 04:00:00,Books
1014,724,26.31,2021-02-12 05:00:00,Beauty
1015,225,14.66,2021-02-12 06:00:00,Electronics
1016,532,21.9,2021-02-12 07:00:00,Electronics
1017,113,5.69,2021-02-12 08:00:00,Home
1018,2188,22.08,2021-02-12 09:00:00,Books
1019,559,0.92,2021-02-12 10:00:00,Electronics
1020,2049,98.69,2021-02-12 11:00:00,Beauty
1021,2138,38.03,2021-02-12 12:00:00,Electronics
1022,654,361.73,2021-02-12 13:00:00,Clothing
1023,320,21.53,2021-02-12 14:00:00,Books
1024,1574,42.44,2021-02-12 15:00:00,Electronics
1025,1829,44.29,2021-02-12 16:00:00,Books
1026,1918,0.85,2021-02-12 17:00:00,Electronics
1027,139,182.76,2021-02-12 18:00:00,Beauty
1028,2893,3.25,2021-02-12 19:00:00,Beauty
1029,2027,281.64,2021-02-12 20:00:00,Books
1030,2307,222.63,2021-02-12 21:00:00,Home
1031,902,76.68,2021-02-12 22:00:00,Home
1032,690,78.44,2021-02-12 23:00:00,Clothing
1033,2040,106.07,2021-02-13 00:00:00,Home
1034,10,48.95,2021-02-13 01:00:00,Books
1035,261,104.19,2021-02-13 02:00:00,Home
1036,1943,4.58,2021-02-13 03:00:00,Clothing
1037,1674,5.56,2021-02-13 04:00:00,Electronics
1038,2220,61.11,2021-02-13 05:00:00,Home
1039,2946,79.77,2021-02-13 06:00:00,Books
1040,2061,218.76,2021-02-13 07:00:00,Books
1041,1192,11.06,2021-02-13 08:00:00,Clothing
1042,1620,172.96,2021-02-13 09:00:00,Clothing
1043,321,23.58,2021-02-13 10:00:00,Beauty
1044,1343,50.1,2021-02-13 11:00:00,Beauty
1045,1637,38.07,2021-02-13 12:00:00,Beauty
1046,2377,51.11,2021-02-13 13:00:00,Electronics
1047,2833,16.31,2021-02-13 14:00:00,Books
1048,2825,70.03,2021-02-13 15:00:00,Beauty
1049,1995,161.77,2021-02-13 16:00:00,Books
1050,2959,58.26,2021-02-13 17:00:00,Clothing
1051,1944,67.45,2021-02-13 18:00:00,Electronics
1052,2039,188.89,2021-02-13 19:00:00,Clothing
1053,1119,122.44,2021-02-13 20:00:00,Books
1054,1605,67.42,2021-02-13 21:00:00,Beauty
1055,2366,29.8,2021-02-13 22:00:00,Clothing
